,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
10136,198.25231,0.04548,-101.61082,-0.88840,228.06182,-118.05354,Boom!,-0.82533,3.70729,12.07800,0.07505,True,940.45615
10137,201.54624,0.96736,-103.71252,-0.88892,231.31050,-121.56431,Q2,-0.63750,0.25271,9.95958,4.38651,True,955.87493
10138,200.55139,1.15080,-100.35581,-0.88527,230.35336,-118.66252,Q3,-0.96818,-0.95379,11.35725,-0.58569,True,952.57902
10139,200.70661,-0.79538,-99.45443,-0.89776,230.51269,-119.25486,Q3,0.69606,0.03819,11.11672,2.99955,True,953.80584
10140,198.37048,-1.09279,-97.17467,-0.88804,228.15514,-120.42544,Boom!,-1.43561,0.56816,7.76834,5.45741,True,943.26504
10141,200.97254,0.71687,-101.30829,-0.88818,230.77526,-122.93460,Q3,-0.66396,-1.53922,11.80459,-0.82592,True,954.20857
10142,199.54246,0.10864,-102.25569,-0.90079,229.35245,-119.53554,Q4,-0.06469,1.22473,15.17890,4.50483,True,946.58444
10143,199.26938,0.03082,-94.63418,-0.89224,229.09768,-119.73736,Q4,-1.17979,-1.14987,10.82591,0.39289,True,949.02979
10144,198.44618,0.38745,-97.21389,-0.90464,228.26255,-119.76294,Boom!,-1.07635,0.11221,14.06904,2.92852,True,943.62393
10145,200.18086,0.21273,-105.18850,-0.89061,229.97062,-119.61982,Q3,-0.07758,0.73693,4.60770,-1.48987,True,948.31006
10146,198.27911,-2.69687,-98.05676,-0.88175,228.07247,-116.12292,Boom!,0.78923,-0.88767,10.36856,3.11072,True,942.36719
10147,200.39260,-0.19304,-102.06624,-0.89971,230.19417,-120.86111,Q3,-0.42934,-0.86343,11.02414,2.04230,True,950.92988
10148,200.53923,0.07445,-97.52129,-0.89811,230.36030,-122.20753,Q3,-0.55403,0.80231,12.55802,7.84041,True,953.93550
10149,199.48693,0.24349,-97.11098,-0.90500,229.31100,-118.84129,Q4,0.14453,0.64790,10.82821,-4.66464,True,948.87917
10150,199.79483,-0.74936,-98.16134,-0.88096,229.56820,-119.20550,Q4,0.06495,0.65377,14.17482,-1.68176,True,949.89347
10151,200.72461,0.88365,-98.93717,-0.88040,230.51812,-122.21563,Q3,-0.00594,2.32909,12.18114,-2.34282,True,954.15446
10152,199.64065,-0.76313,-101.47194,-0.89012,229.42999,-122.79592,Q4,-1.18108,-1.53480,10.57651,-1.63969,True,947.46726
10153,202.51218,0.35277,-98.92203,-0.89065,232.33510,-122.90948,Q1,-0.49276,5.03636,11.50726,-4.54447,True,963.09988
10154,201.00543,0.03757,-95.91944,-0.89030,230.76936,-123.89200,Q2,-0.10859,0.53351,9.75535,4.76356,True,957.06745
10155,199.05392,-0.76004,-97.86590,-0.89416,228.88002,-119.12889,Q4,0.34026,-1.76084,11.49264,-0.40350,True,946.33664
10156,200.46666,-0.30993,-102.96751,-0.88640,230.26270,-118.37848,Q3,-0.48030,-2.58472,12.44857,-1.19425,True,950.84956
10157,200.83656,-1.39426,-98.02063,-0.89080,230.62457,-120.97546,Q3,0.32319,-0.19913,10.63784,5.14164,True,955.17246
10158,199.32699,-1.57022,-104.74560,-0.89127,229.12244,-117.21502,Q4,1.09697,-1.70979,10.75322,0.22579,True,944.26215
10159,201.48011,0.89546,-103.23149,-0.90084,231.28088,-122.37146,Q2,-0.21538,-0.32223,14.51172,6.80258,True,955.78481
10160,199.45075,0.71566,-97.44001,-0.89245,229.28208,-118.95024,Q4,1.44417,0.23581,14.12545,-0.62928,True,948.53375
10161,199.70728,0.45538,-95.12607,-0.88934,229.51889,-120.08368,Q4,0.09829,-1.42694,16.01505,0.96193,True,950.97337
10162,198.26128,-0.32734,-92.73458,-0.87959,228.05371,-122.28531,Boom!,0.11346,0.11102,11.10153,-0.97691,True,944.93911
10163,199.36343,0.10001,-103.59663,-0.89584,229.16190,-121.28160,Q4,1.15579,-0.16560,14.20261,-5.04390,True,945.01883
10164,200.67751,-0.65221,-98.14427,-0.89856,230.49314,-123.82526,Q3,0.03169,-0.13757,11.60403,-0.85709,True,954.31540
10165,200.62910,0.18605,-101.26811,-0.89218,230.43453,-122.94569,Q3,-0.27409,-0.00460,12.40221,-1.11377,True,952.51143
10166,199.53482,0.17508,-102.55035,-0.89246,229.31620,-121.79188,Q4,-0.11027,-0.24070,13.88672,-1.12217,True,946.39894
10167,200.26015,-0.34080,-105.85134,-0.87553,230.04010,-119.94936,Q3,1.69379,0.61852,7.44999,2.93194,True,948.37506
10168,201.01081,0.61645,-100.86596,-0.89185,230.82869,-120.98509,Q2,-0.68983,1.27455,10.09788,1.41804,True,954.62108
10169,200.04030,1.28427,-102.96201,-0.89141,229.85256,-121.21986,Q3,-0.18325,2.02603,10.61022,-2.48191,True,948.72050
10170,200.41912,-0.58814,-99.30210,-0.89029,230.20902,-124.07274,Q3,0.78613,0.64187,11.38709,-0.40104,True,952.44453
10171,199.21039,-1.29501,-94.58735,-0.89700,229.04271,-120.59541,Q4,1.74649,1.23284,9.90471,-2.18124,True,948.75826
10172,199.27723,-1.31832,-94.50081,-0.89070,229.06393,-121.16151,Q4,0.38640,0.30297,13.63436,2.22582,True,949.13573
10173,201.04125,0.73004,-108.99206,-0.88916,230.80643,-120.73032,Q2,-0.28537,0.33017,11.05432,4.30157,True,950.71024
10174,199.74849,-0.19521,-100.21123,-0.88986,229.56255,-120.30596,Q4,-0.72664,-0.96068,8.84236,0.35264,True,948.63682
10175,198.77785,0.17391,-96.05238,-0.89445,228.59879,-118.12297,Boom!,-2.14631,2.27737,13.38077,-2.83230,True,945.86307
10176,198.32687,-0.14552,-97.18695,-0.88718,228.11067,-117.45217,Boom!,-1.84192,-1.28162,11.19092,3.81618,True,943.04087
10177,199.36777,-0.94677,-98.34710,-0.89099,229.17758,-118.41964,Q4,-2.24397,3.42660,9.07095,-0.87648,True,947.66531
10178,198.30630,-0.71825,-104.15643,-0.88587,228.10915,-116.72798,Boom!,-1.30369,1.60234,10.74028,-0.72816,True,939.45330
10179,199.77839,-2.17123,-101.39945,-0.87681,229.56290,-121.16211,Q4,1.39651,2.49852,17.84003,-1.51583,True,948.19221
10180,199.06723,0.03959,-104.57697,-0.89466,228.85844,-122.71512,Q4,-0.02838,0.49057,12.14536,5.09043,True,943.04768
10181,199.58546,-0.00617,-103.35792,-0.87862,229.37491,-122.04701,Q4,-0.85735,1.06219,13.89923,1.98971,True,946.24835
10182,199.29860,0.16466,-98.64565,-0.88614,229.08364,-122.11458,Q4,1.40024,-0.79133,13.44280,-0.42051,True,947.17018
10183,201.08352,0.91190,-104.40255,-0.89336,230.86701,-123.06478,Q2,1.42597,0.93665,13.76409,1.82711,True,953.21631
10184,199.80270,-1.15269,-101.42482,-0.89358,229.62235,-117.65138,Q4,0.17565,-0.89140,11.15964,-4.44604,True,948.30108
10185,199.83714,1.04223,-101.18708,-0.88801,229.64905,-119.74041,Q4,1.47066,-1.00659,7.28569,-5.84048,True,948.59218
10186,198.57315,-0.18461,-101.00334,-0.90575,228.39394,-120.42308,Boom!,0.29628,-0.74045,8.14007,1.17451,True,942.36406
10187,201.50101,1.11761,-102.68723,-0.88305,231.28310,-124.61190,Q2,-0.23253,-0.42312,9.06221,-2.42416,True,956.16145
10188,199.69501,0.28229,-95.57888,-0.88146,229.47494,-119.37605,Q4,-0.18372,1.80159,16.45473,-0.27434,True,950.68560
10189,200.32081,-0.05222,-97.25685,-0.89193,230.14530,-119.14368,Q3,0.20186,0.64299,10.96812,-5.28456,True,952.97561
10190,200.56501,1.30539,-100.28035,-0.88877,230.37727,-120.06392,Q3,1.13730,-2.10711,9.19671,-2.23573,True,952.68490
10191,199.62811,1.47080,-103.18651,-0.88726,229.42994,-123.10801,Q4,-0.84992,-1.42234,13.95923,-2.63631,True,946.54731
10192,199.77379,1.19937,-98.75628,-0.89139,229.58937,-120.21437,Q4,-0.54923,1.13522,9.31961,-0.85679,True,949.49080
10193,197.67783,-0.52337,-92.89991,-0.90397,227.48940,-117.81464,Boom!,-0.32887,-0.03811,9.56240,8.37343,True,941.93919
10194,200.83540,0.64674,-103.14325,-0.88199,230.62224,-122.12409,Q3,-1.80121,0.92495,10.89097,-1.00057,True,952.60539
10195,200.52784,1.09812,-99.66627,-0.89604,230.33107,-121.18256,Q3,-0.46317,-0.01788,12.69225,2.63256,True,952.80606
10196,200.12488,0.59438,-102.44076,-0.88760,229.92652,-118.17300,Q3,0.72847,-1.78592,13.54838,1.34233,True,949.40405
10197,201.09104,-0.11041,-101.89356,-0.87975,230.89549,-123.04488,Q2,-1.87864,1.24701,15.42105,0.11224,True,954.50841
10198,200.80458,0.90730,-105.94410,-0.90544,230.62644,-121.43394,Q3,0.57159,0.55263,10.91688,4.89689,True,951.05085
10199,198.97330,-0.17374,-99.21265,-0.89329,228.76133,-119.42730,Boom!,0.36065,0.84073,8.68547,-3.09429,True,945.26015
10200,200.44152,-0.52403,-99.91972,-0.87900,230.22732,-122.13350,Q3,-1.30096,-0.54674,14.84059,1.56518,True,952.24776
10201,199.25567,-1.03088,-101.19758,-0.89168,229.07893,-118.48973,Q4,-0.28169,2.43879,12.27437,-2.70177,True,945.67958
10202,198.73295,-0.74208,-97.91345,-0.88650,228.54281,-119.66146,Boom!,1.59570,-0.10825,10.47387,-4.02689,True,944.70803
10203,199.68450,0.03363,-101.45142,-0.89073,229.51017,-118.42391,Q4,-1.86945,0.10510,10.20993,-4.35601,True,947.69677
10204,200.70193,-0.86170,-100.15095,-0.87929,230.48191,-122.26049,Q3,1.91631,-0.25712,6.66402,-2.69585,True,953.43419
10205,198.59734,-0.05766,-102.07814,-0.89113,228.39122,-121.50055,Boom!,-0.11493,1.05741,14.16511,0.18998,True,941.94761
10206,201.61791,-0.68788,-99.48214,-0.89288,231.44428,-123.00394,Q2,0.81918,-1.32000,12.80348,-5.59182,True,958.34849
10207,199.12255,-0.51765,-98.98745,-0.89511,228.94372,-119.74192,Q4,0.68227,0.21233,8.87085,-2.15947,True,946.11901
10208,200.25659,-0.50192,-95.48157,-0.88843,230.05627,-119.07771,Q3,1.05381,-0.92437,9.10037,-1.96850,True,953.54219
10209,200.97217,0.02415,-99.67710,-0.89400,230.80241,-119.83410,Q3,0.44016,-1.68152,9.70568,-2.93024,True,955.02232
10210,198.24452,0.58712,-96.93662,-0.88969,228.05611,-121.00246,Boom!,2.06388,-2.99104,11.09179,-0.02190,True,942.75430
10211,200.04585,0.09591,-94.01338,-0.89205,229.84294,-123.32129,Q3,-1.34186,-1.41990,9.74114,1.83759,True,953.22255
10212,197.83699,-0.73390,-95.60631,-0.88423,227.63053,-117.16956,Boom!,-2.19560,-0.05585,13.52190,1.96055,True,941.38178
10213,200.88603,-1.49251,-96.94420,-0.87247,230.66529,-120.38064,Q3,-1.44479,0.28878,9.75766,-1.99226,True,955.95806
10214,201.62819,-0.40221,-96.85369,-0.89101,231.42103,-123.43923,Q2,-1.24001,0.77182,7.77384,1.19869,True,959.71410
10215,199.43209,-0.44076,-97.28314,-0.89894,229.22486,-117.75948,Q4,-0.74530,0.36909,11.00588,-0.50654,True,948.51887
10216,199.61346,1.43928,-102.35444,-0.88285,229.39969,-123.04442,Q4,0.49744,0.05007,11.77255,-0.03390,True,946.89009
10217,198.20411,-0.67058,-96.42895,-0.88934,228.02055,-119.72344,Boom!,-2.47409,0.09888,10.62044,-0.29522,True,942.80607
10218,198.69814,-0.08960,-96.51955,-0.87930,228.49116,-120.32629,Boom!,-1.70357,-0.62689,9.66466,-0.33403,True,945.23091
10219,197.77201,-0.55597,-90.02515,-0.89549,227.60228,-116.38463,Boom!,1.78826,-0.60853,11.71641,-2.57653,True,943.84748
10220,200.49359,-0.01525,-97.69441,-0.89482,230.29767,-121.02024,Q3,0.10969,0.05059,8.31355,3.55270,True,953.62077
10221,200.24641,0.24571,-102.93137,-0.89037,230.02010,-119.13915,Q3,-0.07849,0.23736,12.04685,0.56162,True,949.76636
10222,199.50134,-1.08130,-97.42583,-0.88964,229.32097,-121.88415,Q4,1.90571,-3.03017,14.22317,-4.69577,True,948.79381
10223,198.49077,-0.33625,-97.40297,-0.89179,228.26108,-122.16587,Boom!,-0.85752,-0.76977,13.01843,-0.40396,True,943.75237
10224,197.70963,-0.29560,-97.37368,-0.88411,227.50272,-117.55482,Boom!,-0.46326,-0.17808,10.39268,4.10215,True,939.86132
10225,198.51388,-1.58366,-99.36182,-0.89358,228.29453,-119.59957,Boom!,1.34273,0.17721,8.96322,-1.00591,True,942.88850
10226,197.85363,-0.23519,-101.31484,-0.87864,227.63830,-117.00151,Boom!,-0.47606,-0.81926,8.39207,-4.57898,True,938.61072
10227,201.18009,0.33338,-101.01012,-0.89925,231.00897,-123.73779,Q2,-0.36288,-1.46389,17.19958,2.40287,True,955.39540
10228,201.72340,-0.36876,-102.08401,-0.89486,231.52880,-123.13396,Q2,-3.20996,0.06412,11.34000,-3.09357,True,957.57501
10229,200.23252,-0.47050,-99.39011,-0.88261,230.02042,-123.84020,Q3,3.29959,-0.63864,12.17926,-0.40987,True,951.46754
10230,200.01411,-0.16569,-104.93249,-0.89366,229.81060,-119.21315,Q3,0.45127,0.06715,14.97462,-0.33977,True,947.60431
10231,199.58447,-0.20463,-97.51039,-0.87642,229.37443,-117.49503,Q4,0.38066,1.17020,10.74602,-1.50168,True,949.16714
10232,201.15848,1.72994,-100.89915,-0.89267,230.93874,-121.11373,Q2,1.12089,0.12746,9.28155,0.81211,True,955.34283
10233,200.44745,0.51819,-103.48110,-0.88602,230.24784,-120.48980,Q3,1.12562,1.09519,11.06391,-1.56977,True,950.49671
10234,199.52253,0.63965,-97.12283,-0.89294,229.35512,-118.99270,Q4,0.98980,-1.15717,13.78313,-3.81995,True,949.05123
10235,199.99338,-0.98777,-101.78835,-0.88550,229.78185,-119.36468,Q4,-0.58597,0.79720,7.17304,-1.46714,True,949.07275
10236,199.25250,0.14900,-99.36364,-0.88852,229.04605,-119.97866,Q4,-0.32675,-0.69283,11.16948,-4.93899,True,946.58068
10237,199.95497,-1.16064,-95.26338,-0.90494,229.77522,-116.69789,Q4,0.44200,0.09782,9.87651,-0.57860,True,952.14313
10238,200.89783,-0.17316,-101.77039,-0.89497,230.69445,-119.37859,Q3,0.11065,-2.05346,17.28880,3.92134,True,953.60394
10239,200.79593,-0.06719,-95.86411,-0.89576,230.62574,-124.49228,Q3,-0.73517,-0.80746,12.70521,2.41866,True,956.04760
10240,197.86460,0.16210,-98.37804,-0.89000,227.66085,-115.19488,Boom!,0.56878,1.02702,9.97445,5.41975,True,940.13396
10241,201.29804,2.03128,-96.51331,-0.89382,231.12466,-121.08468,Q2,-0.96547,1.06461,12.32412,-1.17582,True,958.23353
10242,199.06578,0.39042,-102.72792,-0.87880,228.84723,-118.56861,Q4,0.33860,-0.34122,12.44994,-7.38023,True,943.96492
10243,200.21950,-0.24516,-102.32396,-0.88428,230.02315,-120.85173,Q3,-0.69779,-0.26873,11.69784,-8.88473,True,949.93551
10244,200.78869,0.32547,-102.86441,-0.90644,230.61396,-119.92354,Q3,0.52795,-1.02582,10.57123,-1.46070,True,952.51122
10245,200.55243,-0.05434,-99.54346,-0.87797,230.34361,-121.27059,Q3,0.25596,-0.14025,9.59481,-2.22258,True,952.99040
10246,200.72028,0.25036,-94.85631,-0.89095,230.49748,-121.48661,Q3,0.02820,-0.10671,10.46425,2.51589,True,956.17324
10247,200.39000,-0.28457,-103.31075,-0.88084,230.17697,-122.92005,Q3,2.46256,0.83310,8.87793,-1.95556,True,950.29463
10248,199.92704,0.29991,-101.23286,-0.89347,229.75567,-117.43099,Q4,-0.81408,-0.63470,12.01508,-2.35590,True,949.01875
10249,200.71842,0.18342,-101.10572,-0.89396,230.55033,-123.69863,Q3,-0.43093,-0.48957,11.61656,-5.29328,True,953.03924
10250,200.79619,0.25372,-107.28528,-0.88498,230.59981,-122.85718,Q3,-2.50633,1.69602,10.69281,-3.66586,True,950.33829
10251,199.45031,0.98142,-96.63716,-0.90515,229.26737,-119.29194,Q4,0.56326,-0.92771,11.81639,3.35307,True,948.93296
10252,200.59590,0.78011,-97.02489,-0.88645,230.39421,-121.00254,Q3,0.29551,0.01237,13.15971,-4.03543,True,954.46707
10253,200.97150,-0.34839,-99.47819,-0.88412,230.76246,-121.95921,Q3,0.60198,-1.68778,7.85352,0.44890,True,955.11838
10254,199.48741,-0.68331,-96.88523,-0.89456,229.28203,-119.80243,Q4,-0.37887,-0.59170,13.02020,1.11730,True,948.99442
10255,200.36561,-0.28759,-101.00482,-0.90242,230.18420,-120.61360,Q3,-1.21809,-0.43881,13.02641,7.30618,True,951.32564
10256,200.38563,0.66689,-102.84740,-0.89389,230.18327,-119.42550,Q3,-0.04298,2.37497,9.57028,-0.68258,True,950.50447
10257,199.03242,-1.00642,-94.30383,-0.90186,228.86041,-120.47279,Q4,-1.88402,-0.13499,12.68662,-2.12905,True,948.01018
10258,200.01765,-1.46423,-93.63079,-0.88440,229.80775,-121.56380,Q3,1.52253,-0.20823,10.95168,-1.22766,True,953.27287
10259,200.55179,-0.84093,-102.90320,-0.88085,230.33972,-121.60627,Q3,-1.37337,1.73571,11.15217,-2.28154,True,951.30735
10260,200.03135,0.42323,-106.31654,-0.88952,229.83922,-119.80701,Q3,-0.92222,0.28761,13.08102,1.74311,True,946.99849
10261,198.94371,0.28996,-105.68562,-0.89484,228.73215,-121.13193,Boom!,2.73683,0.28094,11.42098,-4.55000,True,941.87575
10262,200.35889,-0.39540,-100.59908,-0.88833,230.14048,-121.68746,Q3,0.82071,-0.78941,11.16544,2.76178,True,951.49491
10263,198.65201,0.52227,-101.26440,-0.88657,228.45253,-118.29820,Boom!,-0.84351,1.01069,8.89310,2.53990,True,942.62787
10264,200.25050,0.98075,-97.56836,-0.88829,230.04333,-121.88039,Q3,1.74845,2.36667,12.75731,-0.11273,True,952.46831
10265,199.73439,-0.56889,-95.34627,-0.89316,229.53304,-120.36103,Q4,-0.43939,-2.28601,10.14875,-1.54634,True,950.99879
10266,201.94460,-0.19486,-104.46607,-0.89531,231.76820,-123.19069,Q2,0.63229,-0.47790,11.02049,0.39482,True,957.48998
10267,199.44784,0.85636,-105.69640,-0.89226,229.24837,-120.51091,Q4,0.36774,-1.30240,14.13795,-1.78615,True,944.39099
10268,198.94284,0.21088,-102.32902,-0.88004,228.73272,-120.52489,Boom!,-2.06666,-0.89244,9.75060,-6.14381,True,943.54971
10269,198.80056,-1.17713,-93.21114,-0.90889,228.63132,-119.16475,Boom!,-0.39714,0.01188,13.31373,-3.26872,True,947.39725
10270,199.26364,-0.13445,-100.31838,-0.87723,229.02428,-116.75497,Q4,-0.89100,-0.63972,12.99131,5.39473,True,946.15902
10271,201.63910,0.22637,-100.40748,-0.89980,231.44357,-124.54467,Q2,-0.45827,1.27412,7.76281,1.06924,True,957.99178
10272,199.87592,0.57735,-96.26158,-0.88780,229.68796,-119.31237,Q4,0.34336,-0.07313,11.74529,-3.09601,True,951.24881
10273,198.38677,-1.06772,-97.88031,-0.87678,228.16700,-118.28421,Boom!,-0.45847,-1.74750,14.00383,0.85307,True,942.99368
10274,200.31702,-0.02791,-104.92629,-0.87659,230.11237,-120.70008,Q3,0.48014,-0.26798,12.70709,-1.03302,True,949.12194
10275,199.29478,-0.43456,-101.32888,-0.89547,229.12033,-120.91063,Q4,-0.22562,1.53317,12.28644,-2.87033,True,945.80948
10276,200.94050,0.97539,-103.28080,-0.88700,230.75282,-122.74944,Q3,-0.81869,0.05105,10.19609,-6.99163,True,953.06208
10277,200.16022,-0.76113,-97.70469,-0.88467,229.95125,-122.68071,Q3,-0.34345,-1.26131,10.35832,1.63051,True,951.94876
10278,198.04112,0.10648,-102.77691,-0.88356,227.82652,-119.03165,Boom!,1.53869,-3.06901,9.54793,1.43186,True,938.81716
10279,198.17081,-0.52885,-91.33265,-0.88675,227.97083,-120.64562,Boom!,-1.23350,2.22685,8.90350,-4.47214,True,945.18774
10280,200.01013,-0.18828,-104.02306,-0.90069,229.83901,-121.78319,Q3,-0.99467,0.74430,11.73405,3.36882,True,948.03911
10281,200.17111,-0.77842,-96.09347,-0.89659,229.96358,-124.41940,Q3,-0.34454,-1.36068,11.45647,2.14332,True,952.80883
10282,199.34774,-0.25599,-102.12784,-0.88464,229.13995,-121.66416,Q4,-1.51724,-0.05625,15.76164,2.57906,True,945.67480
10283,201.05813,1.17630,-108.42793,-0.89792,230.89109,-121.79387,Q2,-0.60820,1.25107,11.44588,-1.59946,True,951.07668
10284,198.51892,-1.55627,-96.55356,-0.88841,228.32537,-122.53085,Boom!,-1.87180,-0.10869,11.15113,-0.20261,True,944.31784
10285,200.32316,-0.15633,-99.81013,-0.88489,230.10998,-121.19039,Q3,-0.69865,-0.37359,13.56891,3.10886,True,951.71076
10286,198.40930,-1.45478,-95.40143,-0.88906,228.22321,-117.28785,Boom!,-1.17718,2.51667,12.35084,2.22032,True,944.34578
10287,198.80595,0.28392,-96.11358,-0.89513,228.60963,-118.12687,Boom!,0.10111,0.50142,15.23496,-7.58578,True,945.97295
10288,200.74668,-0.97785,-96.84351,-0.88973,230.52852,-120.24474,Q3,3.13012,0.01957,7.44619,-2.41175,True,955.31165
10289,201.56735,0.47303,-100.17397,-0.88418,231.36892,-121.08072,Q2,-0.17534,-0.31174,8.93841,-7.01210,True,957.74978
10290,200.47813,-0.32091,-104.96788,-0.88950,230.28611,-120.94941,Q3,1.53072,-0.84043,11.45280,-2.00765,True,949.90671
10291,199.25247,-0.06321,-96.78034,-0.88161,229.01386,-121.08775,Q4,-0.30302,0.43757,4.18702,7.32145,True,947.87216
10292,198.86854,-0.41105,-95.43003,-0.88644,228.65572,-119.63553,Boom!,1.13255,0.48567,15.56563,0.96928,True,946.62769
10293,199.94329,-0.19028,-92.59438,-0.89247,229.76317,-120.91938,Q4,-0.07614,0.04722,12.20040,-5.08201,True,953.41926
10294,198.77171,-0.14470,-101.17401,-0.89701,228.56443,-120.00827,Boom!,-0.31941,0.83029,14.52502,-3.88124,True,943.27155
10295,198.91123,0.05130,-99.69164,-0.90279,228.73778,-120.47929,Boom!,-0.13205,-0.20037,12.27399,-0.12193,True,944.71033
10296,200.85763,0.11087,-102.52585,-0.89257,230.67628,-122.23476,Q3,-0.18422,0.80019,14.41781,-3.28630,True,953.02523
10297,199.85712,0.80311,-98.14601,-0.89091,229.62201,-119.08504,Q4,-1.07846,0.64205,10.61018,3.95176,True,950.21258
10298,199.16958,-0.14614,-99.28712,-0.89334,228.98261,-118.29508,Q4,-1.32573,-0.69081,9.19671,3.90839,True,946.20435
10299,197.01450,0.15853,-102.42526,-0.88511,226.80729,-117.08346,Boom!,0.62406,1.24971,9.07440,-3.88105,True,933.85986
10300,201.95597,0.75802,-101.68560,-0.88386,231.74167,-122.52621,Q2,1.18839,-1.08602,10.77695,-2.71028,True,958.93704
10301,200.95510,-0.75097,-105.36477,-0.89646,230.74502,-123.38766,Q3,-1.07645,-1.00222,10.56107,-2.47032,True,952.09311
10302,200.85756,0.09412,-100.31726,-0.90016,230.65788,-120.94762,Q3,-0.65303,0.25431,12.20624,-3.73399,True,954.12915
10303,200.55702,-0.56270,-97.80020,-0.88929,230.37554,-120.99059,Q3,2.42041,0.97836,14.33768,-8.97853,True,953.88502
10304,203.55578,0.06712,-101.38120,-0.87950,233.35207,-126.38450,Q1,0.37396,-0.22209,12.99648,-2.25764,True,967.08830
10305,201.37500,1.00426,-102.49362,-0.88404,231.14388,-123.76673,Q2,0.00212,-0.90003,7.30220,-1.91436,True,955.62817
10306,200.23256,-0.00623,-96.84550,-0.88519,230.01430,-122.67303,Q3,-0.21114,1.00933,8.85428,-4.45258,True,952.74006
10307,200.63094,0.52803,-97.10998,-0.88157,230.41808,-123.07919,Q3,-2.09701,-0.50097,8.32434,1.93141,True,954.59972
10308,199.97457,-0.09641,-95.36340,-0.88387,229.77558,-119.37859,Q4,0.13437,-1.01342,6.83686,2.65034,True,952.19116
10309,199.59270,-0.84255,-95.39989,-0.88735,229.38001,-119.76281,Q4,-0.81278,0.65401,11.93247,-6.05206,True,950.26355
10310,201.41358,-0.18267,-104.78298,-0.89594,231.21000,-119.76676,Q2,0.11500,-0.87607,6.14530,-3.22247,True,954.67639
10311,199.61427,0.52649,-105.00475,-0.88563,229.40610,-120.08002,Q4,0.24656,-1.11884,12.76342,-5.39479,True,945.56899
10312,199.05293,0.85020,-103.95336,-0.88559,228.82179,-121.72797,Q4,0.94281,-0.73027,7.31326,2.01196,True,943.28796
10313,200.09872,-0.68887,-100.39494,-0.88157,229.87839,-121.88971,Q3,-0.10079,-1.01763,11.17472,-1.12212,True,950.29613
10314,199.35660,-0.12141,-97.78646,-0.88190,229.12144,-120.12333,Q4,0.58124,-0.52190,11.81985,7.03733,True,947.88978
10315,198.14469,0.45734,-102.31958,-0.89287,227.96711,-119.81778,Boom!,1.14829,-0.36911,15.77996,-6.87600,True,939.56364
10316,201.42606,-0.42506,-101.53987,-0.88285,231.22160,-121.96158,Q2,-0.27981,1.60942,11.37041,0.37691,True,956.36035
10317,198.85291,-0.14635,-103.45905,-0.89052,228.62167,-119.18501,Boom!,1.34008,0.38815,12.99449,0.50554,True,942.53504
10318,200.85497,0.18209,-97.98023,-0.89047,230.67545,-122.38363,Q3,1.22391,0.12800,9.97829,-3.43251,True,955.28474
10319,201.01572,0.40058,-96.90742,-0.89356,230.82703,-123.01670,Q2,-0.64616,-0.02836,12.62492,2.66654,True,956.62488
10320,199.47976,-0.43408,-102.72519,-0.88218,229.26391,-120.10057,Q4,-0.08606,0.15158,10.43632,-3.46599,True,946.03620
10321,199.27336,-0.79192,-101.63215,-0.89450,229.07016,-120.25033,Q4,0.35789,-0.79245,8.78830,-1.15350,True,945.55071
10322,198.10340,0.48108,-101.64675,-0.89472,227.93136,-117.49913,Boom!,-0.88271,-1.81358,10.28347,0.83529,True,939.69361
10323,199.88859,-0.34517,-96.64444,-0.89117,229.65506,-119.43159,Q4,0.80334,-0.31313,12.70895,0.39862,True,951.12071
10324,199.94082,0.52994,-97.37114,-0.89088,229.72837,-122.18228,Q4,-0.27755,-1.12149,12.47787,-0.44104,True,951.01853
10325,197.87309,0.01224,-99.16409,-0.89112,227.69174,-120.49613,Boom!,-0.77757,1.29170,13.80570,-0.64064,True,939.78339
10326,200.86920,-0.81520,-98.83793,-0.88583,230.65274,-121.73117,Q3,-0.07354,0.51400,18.69692,0.55326,True,954.92705
10327,199.51355,-0.21424,-99.18939,-0.89685,229.33499,-120.62614,Q4,0.40815,-0.59393,11.70491,-2.68694,True,947.97307
10328,198.84138,-0.91267,-94.85608,-0.88798,228.64482,-119.88830,Boom!,0.63929,-0.92610,12.46457,-1.49596,True,946.77884
10329,199.77132,0.83119,-103.75781,-0.88609,229.57395,-120.84775,Q4,0.86500,-1.56844,8.50117,-3.83826,True,946.97769
10330,199.14575,0.05285,-93.65766,-0.89473,228.95253,-119.59768,Q4,0.07902,0.32654,8.44620,0.29267,True,948.89990
10331,200.30067,-0.05806,-98.41077,-0.89312,230.13072,-121.84892,Q3,0.08192,-0.42485,10.12627,-1.31575,True,952.29799
10332,201.28854,0.20415,-94.25312,-0.87939,231.07111,-121.43354,Q2,-1.10377,0.42418,7.98388,-4.65155,True,959.31613
10333,199.17284,-0.44565,-97.83053,-0.89284,228.99346,-117.58875,Q4,0.14502,0.14020,16.09212,-1.92738,True,946.94892
10334,200.59098,-0.52899,-97.01317,-0.88900,230.39610,-123.31350,Q3,-2.07444,3.88346,17.46026,1.72726,True,954.44831
10335,199.45289,-1.55506,-96.30918,-0.88504,229.25509,-120.21553,Q4,-0.72725,-0.52741,11.92692,-7.49097,True,949.10987
10336,200.56049,-0.03042,-98.95723,-0.88204,230.35023,-121.03135,Q3,-1.81830,-0.97439,12.31664,0.01431,True,953.32385
